COLECTIVO;MES;AÑO;Festivos_intersemanales;SumaDePEQ1;SumaDePEQ_IT;EDAD_MEDIA
Enfermeras/os;12;2004;2;860,7535484;37,38354839;39,99381245
Facultativos/as;1;2004;2;386,8816129;9,741935484;45,39349833
Facultativos/as;2;2004;0;385,8437931;10,82758621;45,49634521
Facultativos/as;3;2004;0;387,6880645;12,38709677;45,46912359
Facultativos/as;4;2004;2;390,5966667;11,6;45,52383228
Facultativos/as;5;2004;1;391,0751613;12,12903226;45,53290274
Facultativos/as;6;2004;0;389,3866667;11,33333333;45,61617545
Facultativos/as;7;2004;0;399,1406452;8,774193548;45,03722316
Facultativos/as;8;2004;0;406,5112903;7,064516129;44,8214068
Facultativos/as;9;2004;0;404,1893333;8,3;44,96869199
Facultativos/as;10;2004;1;400,8754839;8,129032258;45,16957262
Facultativos/as;11;2004;1;404,6056667;7,133333333;45,22648188
Facultativos/as;12;2004;2;404,7387097;6,419354839;45,39502985
Otros;1;2004;2;42;1,387096774;42,08661233
Otros;2;2004;0;40,20689655;2,655172414;42,02012521
Otros;3;2004;0;39;2;42,12565535
Otros;4;2004;2;39,53333333;2,2;42,09391852
Otros;5;2004;1;39,90322581;1;42,10211564
Otros;6;2004;0;39,66666667;1,233333333;42,94825366
Otros;7;2004;0;39;1,129032258;43,27726904
Otros;8;2004;0;39;1,225806452;43,36214474
Otros;9;2004;0;39,36666667;0,966666667;43,4483732
Otros;10;2004;1;40;0,290322581;43,54013799
Otros;11;2004;1;40;0,333333333;43,62227576
Otros;12;2004;2;39,5483871;;43,81900087
Personal Hoteleria;1;2004;2;21,12903226;5,096774194;53,83544105
Personal Hoteleria;2;2004;0;22,4137931;5,896551724;53,37455667
Personal Hoteleria;3;2004;0;21,35483871;5,064516129;53,41908197
Personal Hoteleria;4;2004;2;21;3,433333333;53,304546
Personal Hoteleria;5;2004;1;21;5;53,3894217
Personal Hoteleria;6;2004;0;21;4,966666667;53,47155947
Personal Hoteleria;7;2004;0;21,61290323;4,064516129;53,2218153
Personal Hoteleria;8;2004;0;22,03225806;2;53,01292493
Personal Hoteleria;9;2004;0;20,8;1,966666667;53,79763464
Personal Hoteleria;10;2004;1;20,09677419;0,903225806;54,15508139
Personal Hoteleria;11;2004;1;20;2,033333333;54,27622933
Personal Hoteleria;12;2004;2;20,16129032;2,419354839;54,28326361
Personal Mantenimiento;1;2004;2;48,93548387;4,741935484;48,33785708
Personal Mantenimiento;2;2004;0;48,37586207;4,24137931;48,57441895
Personal Mantenimiento;3;2004;0;46,62516129;3,032258065;48,85129465
Personal Mantenimiento;4;2004;2;46,32133333;2,6;49,17059583
Personal Mantenimiento;5;2004;1;46,61258065;2,35483871;49,22374622
Personal Mantenimiento;6;2004;0;47,13966667;4,1;48,89719784
Personal Mantenimiento;7;2004;0;46,90774194;3,677419355;49,1441277
Personal Mantenimiento;8;2004;0;49,31935484;2,161290323;48,28154192
Personal Mantenimiento;9;2004;0;48,53133333;2,266666667;48,77603154
Personal Mantenimiento;10;2004;1;48,19935484;2,258064516;48,82439825
Personal Mantenimiento;11;2004;1;47,2;3,6;48,78972467
Personal Mantenimiento;12;2004;2;47,91548387;3,032258065;48,66998834
Residentes/as;1;2004;2;167,516129;0,774193548;28,55610263
Residentes/as;2;2004;0;167;0,448275862;28,63304712
Residentes/as;3;2004;0;167;0,774193548;28,71792282
Residentes/as;4;2004;2;167;1,2;28,8000606
Residentes/as;5;2004;1;167;1,774193548;28,88493629
Residentes/as;6;2004;0;215,3666667;0,866666667;28,37400722
Residentes/as;7;2004;0;189,1935484;1,161290323;28,11701806
Residentes/as;8;2004;0;174,1935484;0,548387097;28,03874672
Residentes/as;9;2004;0;174;0,366666667;28,11997654
Residentes/as;10;2004;1;174;0,322580645;28,20485223
Residentes/as;11;2004;1;174;0,1;28,28699001
Residentes/as;12;2004;2;173;0,225806452;28,37560923
Técnicos/as especialistas;1;2004;2;58,11064516;4,516129032;38,58965717
Técnicos/as especialistas;2;2004;0;55,57275862;4;39,38184066
Técnicos/as especialistas;3;2004;0;56,51064516;4,677419355;39,09203016
Técnicos/as especialistas;4;2004;2;59,71466667;5,421666667;38,64094304
Técnicos/as especialistas;5;2004;1;57,75225806;4,677419355;39,20394477
Técnicos/as especialistas;6;2004;0;60,35333333;4,2;38,85979991
Técnicos/as especialistas;7;2004;0;63,57225806;4,193548387;38,20682173
Técnicos/as especialistas;8;2004;0;69,0383871;1,838709677;37,36221052
Técnicos/as especialistas;9;2004;0;62,069;1,4;38,80244599
Técnicos/as especialistas;10;2004;1;58,6116129;1,774193548;39,09884596
Técnicos/as especialistas;11;2004;1;58,07733333;2,4;39,4399072
Técnicos/as especialistas;12;2004;2;59,48741935;2,774193548;39,19759204
Administrativos/as;1;2003;2;218,6774194;17,4516129;40,73993689
Administrativos/as;2;2003;1;215,5;18,92857143;41,17222362
Administrativos/as;3;2003;0;210,1290323;14,77419355;41,54691947
Administrativos/as;4;2003;2;208,6666667;15,56666667;41,57383232
Administrativos/as;5;2003;1;206,7096774;15,38709677;41,89140474
Administrativos/as;6;2003;0;207,5;12,73333333;41,89868223
Administrativos/as;7;2003;0;217,9354839;8,548387097;41,09516033
Administrativos/as;8;2003;1;230,9032258;8,612903226;40,31550873
Administrativos/as;9;2003;1;214,4666667;10,4;41,40190249
Administrativos/as;10;2003;0;206,5806452;12,64516129;42,09340315
Administrativos/as;11;2003;0;210,4666667;16,46666667;41,94081193
Administrativos/as;12;2003;2;212,0029032;12,32258065;41,87079121
Auxiliar de enfermeria;1;2003;2;482,1696774;55,06451613;39,99069753
Auxiliar de enfermeria;2;2003;1;480,9957143;72,88142857;40,0605971
Auxiliar de enfermeria;3;2003;0;487,5964516;64,75290323;40,13058908
Auxiliar de enfermeria;4;2003;2;490,498;52,93333333;40,18673408
Auxiliar de enfermeria;5;2003;1;474,4167742;44,83870968;40,66974186
Auxiliar de enfermeria;6;2003;0;465,501;41,75433333;40,76012806
Auxiliar de enfermeria;7;2003;0;492,8674194;39,23322581;40,4400171
Auxiliar de enfermeria;8;2003;1;510,6867742;27,92806452;40,15765527
Enfermeras/os;7;2005;0;923,726129;60,90677419;39,48552776
Enfermeras/os;8;2005;1;939,3122581;47,8683871;39,38629441
Enfermeras/os;9;2005;0;903,399;51,07733333;39,94396852
Enfermeras/os;10;2005;1;881,1445161;59,51935484;40,26454115
Enfermeras/os;11;2005;1;878,6643333;66,76266667;40,37601056
Enfermeras/os;12;2005;2;890,5906452;53,84419355;40,22516471
Facultativos/as;1;2005;1;397,6429032;5,279354839;45,5200831
Facultativos/as;2;2005;1;399,6982143;7,142857143;45,54327261
Facultativos/as;3;2005;2;402,8445161;6,568709677;45,54639487
Facultativos/as;4;2005;0;405,0466667;8,763333333;45,58793768
Facultativos/as;5;2005;1;407,4409677;8,716451613;45,67657665
Facultativos/as;6;2005;0;404,646;8,013333333;45,86564739
Facultativos/as;7;2005;0;419,45;8,258064516;45,46675955
Facultativos/as;8;2005;1;435,5058065;6,032258065;45,06295432
Facultativos/as;9;2005;0;436,7866667;6,566666667;45,12421474
Facultativos/as;10;2005;1;435,6419355;3,870967742;45,24549568
Facultativos/as;11;2005;1;438,1566667;5,066666667;45,14163821
Facultativos/as;12;2005;2;444,2796774;6,258064516;45,07642895
Otros;1;2005;1;40,70967742;2,193548387;43,13920283
Otros;2;2005;1;42,28571429;0,892857143;42,56195297
Otros;3;2005;2;42;;42,76235848
Otros;4;2005;0;43;;42,98123184
Otros;5;2005;1;41,87096774;;43,13664452
Otros;6;2005;0;41;0,1;43,52974723
Otros;7;2005;0;42;0,64516129;43,7632659
Otros;8;2005;1;42;1,096774194;43,8481416
Otros;9;2005;0;42;0,733333333;43,93027937
Otros;10;2005;1;42,93548387;9,68E-02;43,76794205
Otros;11;2005;1;42,06666667;;44,0793115
Otros;12;2005;2;42;0,193548387;44,18216854
Personal Hoteleria;1;2005;1;20,12903226;4,35483871;54,40394918
Personal Hoteleria;2;2005;1;20,92857143;7,035714286;54,23172122
Personal Hoteleria;3;2005;2;21;4,548387097;54,29528399
Personal Hoteleria;4;2005;0;20,5;4,266666667;54,5297312
Personal Hoteleria;5;2005;1;20;3,709677419;54,77453181
Personal Hoteleria;6;2005;0;20;3,2;54,85666959
Personal Hoteleria;7;2005;0;21,48387097;4,516129032;54,55930413
Personal Hoteleria;8;2005;1;21,83870968;2,806451613;54,56034089
Personal Hoteleria;9;2005;0;20;3,366666667;55,10855876
Personal Hoteleria;10;2005;1;21;3,161290323;54,80766724
Personal Hoteleria;11;2005;1;21;1,866666667;54,88980501
Personal Hoteleria;12;2005;2;19,93548387;2,129032258;54,63377541
Personal Mantenimiento;1;2005;1;47,02451613;2,709677419;48,92902726
Personal Mantenimiento;2;2005;1;45,335;3,821428571;49,29572383
Personal Mantenimiento;3;2005;2;45,12129032;3,419354839;49,3535859
Personal Mantenimiento;4;2005;0;46,87533333;5,933333333;48,6017613
Personal Mantenimiento;5;2005;1;46,42709677;5,064516129;48,42130224
Personal Mantenimiento;6;2005;0;47,20933333;4,9;48,25949634
Personal Mantenimiento;7;2005;0;48,38709677;4,580645161;47,83210309
Personal Mantenimiento;8;2005;1;49,61290323;3;47,92697365
Personal Mantenimiento;9;2005;0;46,66333333;3,833333333;48,63957803
Personal Mantenimiento;10;2005;1;47,3716129;2,677419355;48,80645074
Personal Mantenimiento;11;2005;1;48,9;3,166666667;48,75676708
Personal Mantenimiento;12;2005;2;48,85096774;3,387096774;48,7942961
Residentes/as;1;2005;1;173;0,870967742;28,46048493
Residentes/as;2;2005;1;173;1,642857143;28,53714685
Residentes/as;3;2005;2;173;1,935483871;28,62202255
Residentes/as;4;2005;0;173;0,266666667;28,70416032
Residentes/as;5;2005;1;184;0,709677419;28,68657094
Residentes/as;6;2005;0;220;2,133333333;28,48430297
Residentes/as;7;2005;0;201,9032258;2,064516129;28,38934079
Residentes/as;8;2005;1;183;1;28,23238317
Residentes/as;9;2005;0;182,5333333;0,8;28,31019223
Residentes/as;10;2005;1;181;1,032258065;28,36875292
Residentes/as;11;2005;1;180,5666667;1,3;28,44145136
Residentes/as;12;2005;2;180;1,580645161;28,51391475
Técnicos/as especialistas;1;2005;1;59,79064516;2,967741935;38,96155167
Técnicos/as especialistas;2;2005;1;60,03142857;2,825357143;39,20443924
Técnicos/as especialistas;3;2005;2;62,14741935;4,32516129;38,97418359
Técnicos/as especialistas;4;2005;0;62,591;5,173333333;38,93952405
Técnicos/as especialistas;5;2005;1;62,74096774;5,580645161;39,20103528
Técnicos/as especialistas;6;2005;0;65,971;6,233333333;38,70882843
Técnicos/as especialistas;7;2005;0;74,04064516;6,580645161;37,16313267
Técnicos/as especialistas;8;2005;1;75,84903226;4,225806452;36,54968958
Técnicos/as especialistas;9;2005;0;70,87766667;3,3;37,45578146
Técnicos/as especialistas;10;2005;1;63,66225806;2,612903226;37,79972264
Técnicos/as especialistas;11;2005;1;65,52666667;3,454333333;37,56959738
Técnicos/as especialistas;12;2005;2;68,67774194;4,129032258;37,5821416
Administrativos/as;1;2006;1;223,0609677;15,35483871;42,71437253
Administrativos/as;2;2006;1;219,4525;20,03571429;43,09582053
Administrativos/as;3;2006;0;228,6880645;27,83870968;42,76750498
Administrativos/as;4;2006;2;224,761;22,76666667;42,68579556
Administrativos/as;5;2006;2;225,7558065;22,70967742;42,71933954
Administrativos/as;6;2006;0;229,9153333;18,53333333;42,65307871
Administrativos/as;7;2006;0;238,9596774;17,12903226;42,34592937
Administrativos/as;8;2006;1;258,2641935;17,16129032;41,24662957
Administrativos/as;9;2006;1;241,912;16,53333333;42,05158379
Administrativos/as;10;2006;1;232,9258065;16,93548387;42,75044183
Administrativos/as;11;2006;1;234,9946667;15,63333333;42,7589287
Administrativos/as;12;2006;3;239,5419355;13,03225806;42,78275592
Auxiliar de enfermeria;1;2006;1;476,5729032;60,08387097;41,84230836
Auxiliar de enfermeria;2;2006;1;462,8571429;62,92321429;42,10479117
Auxiliar de enfermeria;3;2006;0;465,3435484;62,50580645;42,0217501
Auxiliar de enfermeria;4;2006;2;467,6176667;51,57466667;42,07103198
Auxiliar de enfermeria;9;2003;1;479,28;25,95033333;40,79365171
Auxiliar de enfermeria;10;2003;0;460,4577419;31,72612903;41,24645083
Auxiliar de enfermeria;11;2003;0;461,824;38,8;41,34872055
Auxiliar de enfermeria;12;2003;2;473,6041935;36,85483871;41,18973865
Celadores/as;1;2003;2;157,2193548;8,290322581;39,69508352
Celadores/as;2;2003;1;157,6571429;9,5;39,58763018
Celadores/as;3;2003;0;152,9612903;10,58064516;40,08409373
Celadores/as;4;2003;2;152,8333333;7,6;40,15110723
Celadores/as;5;2003;1;155,6709677;9,161290323;40,00037611
Celadores/as;6;2003;0;154,1333333;7,066666667;40,2335453
Celadores/as;7;2003;0;157,7677419;8,096774194;39,87728582
Celadores/as;8;2003;1;185,6709677;6,741935484;38,18320304
Celadores/as;9;2003;1;172,6;8,4;39,29235945
Celadores/as;10;2003;0;171,8967742;14,12903226;39,60801262
Celadores/as;11;2003;0;171,1333333;12;39,78514941
Celadores/as;12;2003;2;174,8;10,32258065;39,64358325
Enfermeras/os;1;2003;2;861,6548387;58,32258065;38,95338797
Enfermeras/os;2;2003;1;847,7753571;63;39,14064453
Enfermeras/os;3;2003;0;857,7041935;69,47741935;38,98970369
Enfermeras/os;4;2003;2;869,8066667;70,15333333;38,81320991
Enfermeras/os;5;2003;1;855,7948387;61,03225806;39,09500293
Enfermeras/os;6;2003;0;863,8933333;63,66666667;39,0490862
Enfermeras/os;7;2003;0;885,4787097;50,09677419;38,7798618
Enfermeras/os;8;2003;1;901,37;40,70967742;38,57444056
Enfermeras/os;9;2003;1;859,2306667;39,40666667;39,28464914
Enfermeras/os;10;2003;0;847,3651613;54,47741935;39,39158387
Enfermeras/os;11;2003;0;856,2813333;57,366;39,35657935
Enfermeras/os;12;2003;2;853,553871;54,21290323;39,42637878
Facultativos/as;1;2003;2;362,7145161;3,451612903;45,06740172
Facultativos/as;2;2003;1;365,0785714;7,107142857;45,06228234
Facultativos/as;3;2003;0;369,8435484;7,419354839;45,120003
Facultativos/as;4;2003;2;367,75;5,533333333;45,22162383
Facultativos/as;5;2003;1;367,0693548;2,774193548;45,30176127
Facultativos/as;6;2003;0;370,4166667;5,866666667;45,21680701
Facultativos/as;7;2003;0;380,5854839;8,032258065;44,83247399
Facultativos/as;8;2003;1;382,7467742;6,903225806;44,88305346
Facultativos/as;9;2003;1;388,0166667;8,066666667;44,84940117
Facultativos/as;10;2003;0;388,7790323;8,290322581;44,96156657
Facultativos/as;11;2003;0;387,3166667;9,4;45,01843512
Facultativos/as;12;2003;2;389,9725806;10,58064516;45,10078322
Otros;1;2003;2;42;;41,03016412
Otros;2;2003;1;42,39285714;;41,4012501
Otros;3;2003;0;42;0,870967742;41,50708471
Otros;4;2003;2;42;1,066666667;41,58922248
Otros;5;2003;1;42;1,129032258;41,67409818
Otros;6;2003;0;41;1,5;41,93714257
Otros;7;2003;0;42;2;42,05792929
Otros;8;2003;1;42;1,032258065;42,14280499
Otros;9;2003;1;41;1;41,61393377
Otros;10;2003;0;41,12903226;1,483870968;41,7167181
Otros;11;2003;0;42;2,266666667;41,91686093
Otros;12;2003;2;42;1,032258065;42,00173663
Personal Hoteleria;1;2003;2;21,22580645;3,161290323;54,65136968
Personal Hoteleria;2;2003;1;21,89285714;4,142857143;53,71849621
Personal Hoteleria;3;2003;0;21,29032258;4,064516129;54,53825712
Personal Hoteleria;4;2003;2;21,13333333;1,833333333;54,81874932
Personal Hoteleria;5;2003;1;21;2,774193548;55,07441943
Personal Hoteleria;6;2003;0;21;2,733333333;55,1565572
Personal Hoteleria;7;2003;0;21,03225806;2,258064516;54,23839304
Personal Hoteleria;8;2003;1;20,5483871;1,548387097;53,47205089
Personal Hoteleria;9;2003;1;20;2;53,42897821
Personal Hoteleria;10;2003;0;20;3,612903226;53,5138539
Personal Hoteleria;11;2003;0;20;4,7;53,59599168
Personal Hoteleria;12;2003;2;20,64516129;3,677419355;53,64592032
Personal Mantenimiento;1;2003;2;50,58064516;6,419354839;48,47388578
Personal Mantenimiento;2;2003;1;50,67857143;6,142857143;47,97333295
Personal Mantenimiento;3;2003;0;50,64516129;5,193548387;48,00972679
Personal Mantenimiento;4;2003;2;50;4,233333333;47,84530902
Personal Mantenimiento;5;2003;1;48,67741935;2,806451613;47,98185298
Personal Mantenimiento;6;2003;0;4,80E+01;2,033333333;48,55907775
Personal Mantenimiento;7;2003;0;51,03225806;2,677419355;48,04785548
Personal Mantenimiento;8;2003;1;52,96774194;2,129032258;47,39024986
Personal Mantenimiento;9;2003;1;51,23333333;2;48,23090273
Personal Mantenimiento;10;2003;0;49,38709677;3,774193548;48,68124614
Personal Mantenimiento;11;2003;0;49,7;5,766666667;48,52933356
Personal Mantenimiento;12;2003;2;49,41935484;6,225806452;48,11833908
Residentes/as;1;2003;2;165;1,612903226;28,62255785
Residentes/as;2;2003;1;162;1,357142857;28,72204105
Residentes/as;3;2003;0;162;1,516129032;28,80691674
Residentes/as;4;2003;2;162;1,633333333;28,88905452
Residentes/as;5;2003;1;159,8387097;1,161290323;28,93290131
Residentes/as;6;2003;0;172,1666667;0,5;28,52697262
Residentes/as;7;2003;0;171,7419355;0,677419355;28,08216488
Residentes/as;8;2003;1;171;0,548387097;28,15497108
Residentes/as;9;2003;1;170;1,866666667;28,22749908
Residentes/as;10;2003;0;170;;28,31237478
Residentes/as;11;2003;0;168,1333333;;28,38903532
Residentes/as;12;2003;2;168;0,548387097;28,47351513
Técnicos/as especialistas;1;2003;2;58,31612903;5,35483871;37,64294053
Técnicos/as especialistas;2;2003;1;55,40178571;4,314285714;38,33999452
Técnicos/as especialistas;3;2003;0;56,53;4,774193548;38,05925525
Técnicos/as especialistas;4;2003;2;56,53;4,033333333;38,06978941
Técnicos/as especialistas;5;2003;1;57,30419355;3,612903226;37,99075113
Técnicos/as especialistas;6;2003;0;58,63;5,066666667;37,94492181
Técnicos/as especialistas;7;2003;0;65,20741935;3,64516129;37,58272776
Técnicos/as especialistas;8;2003;1;65,88483871;2,322580645;37,48506298
Técnicos/as especialistas;9;2003;1;62,33;2,166666667;37,62408043
Técnicos/as especialistas;10;2003;0;59,53;2,709677419;38,21893203
Técnicos/as especialistas;11;2003;0;59,16333333;5,706666667;38,2589937
Técnicos/as especialistas;12;2003;2;61,11064516;5,096774194;38,077951
Administrativos/as;1;2005;1;220,1183871;20,90322581;42,04691262
Administrativos/as;2;2005;1;215,4707143;19,85785714;42,42982765
Administrativos/as;3;2005;2;220,6658065;20,67741935;42,1348236
Administrativos/as;4;2005;0;218,0243333;17,33333333;42,3625797
Administrativos/as;5;2005;1;220,3048387;17,25806452;42,54677428
Administrativos/as;6;2005;0;221,1316667;18,7;42,48115654
Administrativos/as;7;2005;0;229,4622581;17,61290323;42,05083612
Administrativos/as;8;2005;1;244,693871;11,70967742;41,39092525
Administrativos/as;9;2005;0;228,4206667;12,93333333;42,4901386
Administrativos/as;10;2005;1;220,0170968;12;42,89795201
Administrativos/as;11;2005;1;2,20E+02;12,43333333;42,98591051
Administrativos/as;12;2005;2;225,9064516;11,77419355;42,56411338
Auxiliar de enfermeria;1;2005;1;469,2267742;45,87935484;41,16526353
Auxiliar de enfermeria;2;2005;1;457,2342857;46,3625;41,4070337
Auxiliar de enfermeria;3;2005;2;457,7583871;42,41322581;41,44774981
Auxiliar de enfermeria;4;2005;0;456,677;55,59133333;41,51388409
Auxiliar de enfermeria;5;2005;1;467,6629032;62,1883871;41,44070187
Auxiliar de enfermeria;6;2005;0;469,8593333;57,19;41,65582149
Auxiliar de enfermeria;7;2005;0;499,7648387;49,10516129;41,00725697
Auxiliar de enfermeria;8;2005;1;5,10E+02;42,43032258;40,77134924
Auxiliar de enfermeria;9;2005;0;478,0853333;38,93733333;41,31687435
Auxiliar de enfermeria;10;2005;1;457,4370968;46,70387097;41,83886892
Auxiliar de enfermeria;11;2005;1;464,3686667;49,82;41,92905702
Auxiliar de enfermeria;12;2005;2;478,1364516;52,49612903;41,74045273
Celadores/as;1;2005;1;185,4164516;16,83870968;40,47669073
Celadores/as;2;2005;1;175,2567857;20,07142857;40,82524001
Celadores/as;3;2005;2;173,7635484;19,61290323;40,98349618
Celadores/as;4;2005;0;174,17;18,83333333;41,09177897
Celadores/as;5;2005;1;173,6816129;16,25806452;40,78154401
Celadores/as;6;2005;0;175,1373333;17,67333333;40,90051063
Celadores/as;7;2005;0;176,3948387;15,59354839;40,75800875
Celadores/as;8;2005;1;190,6974194;11,83580645;39,94531586
Celadores/as;9;2005;0;178,5966667;12,46666667;40,22223427
Celadores/as;10;2005;1;168,8767742;10,48387097;40,70022658
Celadores/as;11;2005;1;163,506;9,066666667;41,13928687
Celadores/as;12;2005;2;184,9864516;9,143548387;40,05470683
Enfermeras/os;1;2005;1;871,0941935;50,34032258;39,89948654
Enfermeras/os;2;2005;1;852,3678571;52,91785714;40,01952298
Enfermeras/os;3;2005;2;857,0558065;54,83709677;40,06949525
Enfermeras/os;4;2005;0;848,8616667;58,55233333;40,22074324
Enfermeras/os;5;2005;1;859,8519355;67,76387097;40,12864978
Enfermeras/os;6;2005;0;873,4766667;70,00666667;40,02011622
Administrativos/as;1;2004;2;209,7654839;13,83870968;41,86522289
Administrativos/as;2;2004;0;206,1213793;19,13793103;41,98345811
Administrativos/as;3;2004;0;209,9409677;20,19354839;41,81029468
Administrativos/as;4;2004;2;207,1186667;13,13333333;41,90946719
Administrativos/as;5;2004;1;202,5735484;10,83870968;42,43639458
Administrativos/as;6;2004;0;206,5656667;12,43333333;42,24894884
Administrativos/as;7;2004;0;226,2077419;15,93548387;41,0773128
Administrativos/as;8;2004;0;236,9867742;13,06451613;40,47158409
Administrativos/as;9;2004;0;216,7766667;13,73333333;41,88537189
Administrativos/as;10;2004;1;214,6480645;16,27935484;42,08280269
Administrativos/as;11;2004;1;216,377;17,12166667;41,98201438
Administrativos/as;12;2004;2;218,2293548;14,12903226;42,07597787
Auxiliar de enfermeria;1;2004;2;457,0074194;43,87677419;41,3967742
Auxiliar de enfermeria;2;2004;0;445,6141379;53,99310345;41,74340056
Auxiliar de enfermeria;3;2004;0;451,9174194;64,59258065;41,54367421
Auxiliar de enfermeria;4;2004;2;461,5196667;54,196;41,24443883
Auxiliar de enfermeria;5;2004;1;443,4870968;47,10806452;41,55479184
Auxiliar de enfermeria;6;2004;0;449,3043333;46,41333333;41,36491662
Auxiliar de enfermeria;7;2004;0;489,226129;44,02580645;40,44677012
Auxiliar de enfermeria;8;2004;0;500,1190323;28,74193548;40,24880648
Auxiliar de enfermeria;9;2004;0;473,7366667;31,74666667;40,9199545
Auxiliar de enfermeria;10;2004;1;449,8522581;44,54870968;41,59578121
Auxiliar de enfermeria;11;2004;1;455,3066667;41,80433333;41,44221816
Auxiliar de enfermeria;12;2004;2;466,9064516;38,67870968;41,09333814
Celadores/as;1;2004;2;174,1225806;13,19354839;39,89734058
Celadores/as;2;2004;0;167,6213793;15,31034483;40,11154775
Celadores/as;3;2004;0;169,9564516;20,43870968;40,11839571
Celadores/as;4;2004;2;169,5933333;16,7;40,24640509
Celadores/as;5;2004;1;168,7490323;15,07741935;40,59403339
Celadores/as;6;2004;0;173,3406667;16,78;40,3461108
Celadores/as;7;2004;0;179,3654839;19,83870968;40,08666788
Celadores/as;8;2004;0;195,0322581;16,5483871;39,66503274
Celadores/as;9;2004;0;179,1386667;11,86666667;40,48767166
Celadores/as;10;2004;1;170,8154839;15,64516129;40,72835394
Celadores/as;11;2004;1;176,909;20,08666667;40,60329958
Celadores/as;12;2004;2;185,2916129;15,34193548;40,31827211
Enfermeras/os;1;2004;2;840,7383871;56,99451613;39,60778908
Enfermeras/os;2;2004;0;820,1158621;57,95310345;40,03988563
Enfermeras/os;3;2004;0;814,9974194;51,87516129;40,03891309
Enfermeras/os;4;2004;2;828,8386667;55,56133333;39,89704043
Enfermeras/os;5;2004;1;823,9090323;56,44967742;40,05348529
Enfermeras/os;6;2004;0;834,9336667;49,14633333;39,9738984
Enfermeras/os;7;2004;0;890,7593548;44,33;39,24650597
Enfermeras/os;8;2004;0;905,4590323;45,51064516;39,09742873
Enfermeras/os;9;2004;0;877,648;46,01333333;39,52846531
Enfermeras/os;10;2004;1;842,5154839;46,18612903;40,09307761
Enfermeras/os;11;2004;1;843,209;44,06966667;40,1807736
Auxiliar de enfermeria;5;2006;2;461,0793548;54,80548387;42,18815431
Auxiliar de enfermeria;6;2006;0;474,879;54,97733333;41,92641119
Auxiliar de enfermeria;7;2006;0;505,0319355;38,11612903;41,37081778
Auxiliar de enfermeria;8;2006;1;512,6580645;29,97322581;41,46251609
Auxiliar de enfermeria;9;2006;1;486,4413333;33,546;42,04245025
Auxiliar de enfermeria;10;2006;1;469,5583871;31,04806452;42,21439272
Auxiliar de enfermeria;11;2006;1;468,0216667;34,12266667;42,32240698
Auxiliar de enfermeria;12;2006;3;480,376129;38,14322581;42,1876338
Celadores/as;1;2006;1;168,2819355;11,23967742;40,88998485
Celadores/as;2;2006;1;165,6542857;16,17857143;40,9692427
Celadores/as;3;2006;0;165,6841935;18,03225806;40,84605888
Celadores/as;4;2006;2;163,9633333;13,85333333;40,67872843
Celadores/as;5;2006;2;157,7325806;8,284193548;41,45165423
Celadores/as;6;2006;0;165,15;7,4;41,53327782
Celadores/as;7;2006;0;162,96;8,387096774;41,42234121
Celadores/as;8;2006;1;175,9864516;5,967741935;40,40861388
Celadores/as;9;2006;1;170,962;7,768;41,14727537
Celadores/as;10;2006;1;169,0616129;9,129032258;41,0874142
Celadores/as;11;2006;1;172,4166667;14;41,06571165
Celadores/as;12;2006;3;180,6480645;15,25806452;40,4288982
Enfermeras/os;1;2006;1;890,29;64,57225806;40,32292069
Enfermeras/os;2;2006;1;882,6728571;70,02357143;40,52949069
Enfermeras/os;3;2006;0;886,2393548;64,6616129;40,4944284
Enfermeras/os;4;2006;2;890,5896667;60,941;40,52157381
Enfermeras/os;5;2006;2;882,7741935;61,81419355;40,69073802
Enfermeras/os;6;2006;0;893,2736667;54,61066667;40,52614737
Enfermeras/os;7;2006;0;945,3493548;51,70516129;39,77159092
Enfermeras/os;8;2006;1;961,803871;40,85516129;39,62854089
Enfermeras/os;9;2006;1;935,3766667;46,78633333;40,09984543
Enfermeras/os;10;2006;1;915,5393548;53,02387097;40,40524718
Enfermeras/os;11;2006;1;923,0106667;59,887;40,31131319
Enfermeras/os;12;2006;3;929,8167742;56,24612903;40,26965384
Facultativos/as;1;2006;1;429,5848387;5,741935484;45,57733622
Facultativos/as;2;2006;1;429,1157143;5,857142857;45,67601437
Facultativos/as;3;2006;0;429,3035484;8,064516129;45,67626652
Facultativos/as;4;2006;2;427,4403333;4,9;45,78230229
Facultativos/as;5;2006;2;424,4270968;5,016129032;45,96985521
Facultativos/as;6;2006;0;427,2996667;5,5;46,04321753
Facultativos/as;7;2006;0;438,9406452;5,032258065;45,74497496
Facultativos/as;8;2006;1;440,68;4;45,71991453
Facultativos/as;9;2006;1;444,3833333;5,633333333;45,72866474
Facultativos/as;10;2006;1;446,4196774;7,677419355;45,73856028
Facultativos/as;11;2006;1;446,1066667;8,683333333;45,73098545
Facultativos/as;12;2006;3;446,0206452;9,193548387;45,80604277
Otros;1;2006;1;42,03225806;1;44,11790168
Otros;2;2006;1;42,53571429;0,214285714;43,95094042
Otros;3;2006;0;45;0,129032258;43,52103335
Otros;4;2006;2;45,09666667;1,166666667;43,42421269
Otros;5;2006;2;45,04612903;1,387096774;43,36889663
Otros;6;2006;0;46,13;1;42,88048318
Otros;7;2006;0;47,53;1;42,61126987
Otros;8;2006;1;48,14290323;1;42,77595464
Otros;9;2006;1;47,53;0,566666667;42,77828334
